,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap AUDNZD,Open Bid_x,Open Bid_y,Open Ask_y
2014-08-27,2.55,3.45,3.85,-1.0172143974960877e-05,2.55,-0.08,0.07
2014-08-28,2.5,3.45,3.85,-1.0714285714285712e-05,2.5,-0.1,0.1
2014-08-29,2.72,3.38,3.78,-7.915173237753876e-06,2.72,-0.1,0.1
2014-08-30,2.55,3.25,3.45,-7.042253521126763e-06,2.55,-0.1,0.1
2014-08-31,2.5,3.25,3.45,-7.539682539682544e-06,2.5,-0.1,0.1
2014-09-01,2.5,3.4,3.55,-8.333333333333335e-06,2.5,-0.12,0.08
2014-09-02,2.62,3.4,3.8,-9.054634745242478e-06,2.62,-0.15,0.05
2014-09-03,2.62,3.38,3.78,-8.901166359729891e-06,2.62,-0.14,0.06
2014-09-04,2.55,3.53,3.68,-8.841940532081378e-06,2.55,-0.1,0.05
2014-09-05,2.5,3.52,3.67,-9.285714285714286e-06,2.5,-0.11,0.09
2014-09-06,2.5,3.5,3.7,-9.523809523809526e-06,2.5,-0.1,0.05
2014-09-07,2.5,3.5,3.7,-9.523809523809526e-06,2.5,-0.1,0.05
2014-09-08,2.45,3.4,3.55,-8.856682769726244e-06,2.45,-0.12,0.08
2014-09-09,2.65,3.63,3.78,-8.599695585996954e-06,2.65,-0.1,0.05
2014-09-10,2.72,3.45,3.85,-8.437873357228189e-06,2.72,-0.12,0.08
2014-09-11,2.6,3.55,3.95,-1.0416666666666666e-05,2.6,-0.1,0.05
2014-09-12,2.78,3.55,3.95,-8.597883597883598e-06,2.78,-0.15,0.05
2014-09-13,2.5,3.5,3.7,-9.523809523809526e-06,2.5,-0.1,0.05
2014-09-14,2.55,3.5,3.7,-8.998435054773083e-06,2.55,-0.1,0.05
2014-09-15,2.45,3.45,3.6,-9.259259259259256e-06,2.45,-0.15,0.05
2014-09-16,2.7,3.46,3.86,-8.7087087087087e-06,2.7,-0.15,0.05
2014-09-17,2.65,3.46,3.86,-9.208523592085232e-06,2.65,-0.15,0.05
2014-09-18,2.67,3.5,3.65,-7.417499243112327e-06,2.67,-0.15,0.05
2014-09-19,2.7,3.73,3.88,-8.858858858858855e-06,2.7,-0.1,0.05
2014-09-20,2.5,3.53,3.83,-1.055555555555556e-05,2.5,-0.15,0.05
2014-09-21,2.53,3.6,3.8,-9.993704752911552e-06,2.53,-0.1,0.05
2014-09-22,2.52,3.6,3.8,-1.01010101010101e-05,2.52,-0.15,0.05
2014-09-23,2.55,3.65,3.8,-9.780907668231613e-06,2.55,-0.1,0.05
2014-09-24,2.6,3.75,3.9,-1.0030864197530866e-05,2.6,-0.1,0.05
2014-09-25,2.75,3.8,4.2,-1.0740740740740742e-05,2.75,-0.1,0.05
2014-09-26,2.75,3.75,3.9,-8.518518518518524e-06,2.75,-0.1,0.05
2014-09-27,2.8,3.6,3.9,-8.040935672514626e-06,2.8,-0.1,0.05
2014-09-28,2.8,3.6,3.9,-8.040935672514626e-06,2.8,-0.1,0.05
2014-09-29,2.65,3.65,3.95,-9.893455098934554e-06,2.65,-0.1,0.1
2014-09-30,2.7,3.65,3.8,-8.258258258258254e-06,2.7,-0.1,0.05
2014-10-01,2.75,3.7,4.1,-9.999999999999996e-06,2.75,-0.15,0.05
2014-10-02,2.7,3.8,4.2,-1.1261261261261265e-05,2.7,-0.15,0.05
2014-10-03,2.55,3.85,4.0,-1.1345852895148674e-05,2.55,-0.1,0.05
2014-10-04,2.6,3.7,4.0,-1.0802469135802469e-05,2.6,-0.1,0.05
2014-10-05,2.6,3.7,4.0,-1.0802469135802469e-05,2.6,-0.1,0.05
2014-10-06,2.65,3.85,4.15,-1.1415525114155251e-05,2.65,-0.15,0.05
2014-10-07,2.7,3.84,4.24,-1.156156156156156e-05,2.7,-0.15,0.05
2014-10-08,2.7,3.55,3.7,-7.507507507507506e-06,2.7,-0.1,0.05
2014-10-09,2.7,3.48,3.88,-8.858858858858855e-06,2.7,-0.1,0.05
2014-10-10,2.7,3.51,3.91,-9.084084084084084e-06,2.7,-0.15,0.05
2014-10-11,2.55,3.4,3.8,-9.780907668231613e-06,2.55,-0.17,0.03
2014-10-12,2.6,3.5,3.75,-8.873456790123455e-06,2.6,-0.1,0.05
2014-10-13,2.5,3.47,3.62,-8.88888888888889e-06,2.5,-0.1,0.05
2014-10-14,2.45,3.47,3.87,-1.1433172302737516e-05,2.45,-0.1,0.05
2014-10-15,2.4,3.7,3.85,-1.184640522875817e-05,2.4,-0.15,0.05
2014-10-16,2.45,3.5,3.65,-9.66183574879227e-06,2.45,-0.1,0.05
2014-10-17,2.45,3.45,3.6,-9.259259259259256e-06,2.45,-0.1,0.05
2014-10-18,2.45,3.6,3.85,-1.127214170692431e-05,2.45,-0.1,0.05
2014-10-19,2.45,3.44,3.84,-1.1191626409017712e-05,2.45,-0.17,0.03
2014-10-20,2.4,3.4,3.55,-9.395424836601303e-06,2.4,-0.15,0.05
2014-10-21,2.6,3.45,3.85,-9.645061728395058e-06,2.6,-0.1,0.05
2014-10-22,2.55,3.45,3.85,-1.0172143974960877e-05,2.55,-0.1,0.05
2014-10-23,2.55,3.45,3.85,-1.0172143974960877e-05,2.55,-0.1,0.05
2014-10-24,2.45,3.4,3.55,-8.856682769726244e-06,2.45,-0.1,0.05
2014-10-25,2.5,3.46,3.86,-1.079365079365079e-05,2.5,-0.17,0.03
2014-10-26,2.5,3.5,3.8,-1.0317460317460318e-05,2.5,-0.15,0.1
2014-10-27,2.45,3.5,3.86,-1.1352657004830911e-05,2.45,-0.1,0.1
2014-10-28,2.55,3.35,3.5,-7.433489827856027e-06,2.55,-0.1,0.05
2014-10-29,2.55,3.41,3.81,-9.859154929577471e-06,2.55,-0.1,0.05
2014-10-30,2.5,3.35,3.75,-9.920634920634922e-06,2.5,-0.12,0.08
2014-10-31,2.5,3.35,3.75,-9.920634920634922e-06,2.5,-0.1,0.05
2014-11-01,2.5,3.45,3.75,-9.920634920634922e-06,2.5,-0.1,0.1
2014-11-02,2.5,3.45,3.75,-9.920634920634922e-06,2.5,-0.1,0.1
2014-11-03,2.45,3.55,3.75,-1.046698872785829e-05,2.45,-0.1,0.1
2014-11-04,2.57,3.62,3.82,-9.72611266728914e-06,2.57,-0.1,0.05
2014-11-05,2.65,3.62,3.92,-9.665144596651448e-06,2.65,-0.11,0.09
2014-11-06,2.65,3.73,3.93,-9.74124809741248e-06,2.65,-0.1,0.05
2014-11-07,2.7,3.49,3.89,-8.933933933933935e-06,2.7,-0.1,0.05
2014-11-08,2.64,3.61,3.86,-9.310134310134302e-06,2.64,-0.1,0.1
2014-11-09,2.64,3.61,3.86,-9.310134310134302e-06,2.64,-0.1,0.1
2014-11-10,2.69,3.7,3.9,-9.108702198133095e-06,2.69,-0.1,0.05
2014-11-11,2.7,3.5,3.9,-9.00900900900901e-06,2.7,-0.16,0.04
2014-11-12,2.75,3.56,3.96,-8.962962962962963e-06,2.75,-0.13,0.02
2014-11-13,2.7,3.5,3.9,-9.00900900900901e-06,2.7,-0.12,0.08
2014-11-14,2.68,3.5,3.9,-9.208937198067634e-06,2.68,-0.1,0.05
2014-11-15,2.62,3.6,3.8,-9.054634745242478e-06,2.62,-0.12,0.08
2014-11-16,2.62,3.6,3.8,-9.054634745242478e-06,2.62,-0.12,0.08
2014-11-17,2.65,3.65,3.85,-9.1324200913242e-06,2.65,-0.1,0.1
2014-11-18,2.68,3.46,3.86,-8.907004830917868e-06,2.68,-0.1,0.05
2014-11-19,2.71,3.45,3.85,-8.535489667565141e-06,2.71,-0.17,0.03
2014-11-20,2.7,3.44,3.84,-8.558558558558558e-06,2.7,-0.1,0.05
2014-11-21,2.7,3.44,3.84,-8.558558558558558e-06,2.7,-0.1,0.05
2014-11-22,2.65,3.42,3.82,-8.9041095890411e-06,2.65,-0.19,0.01
2014-11-23,2.65,3.55,3.75,-8.371385083713853e-06,2.65,-0.22,0.03
2014-11-24,2.65,3.41,3.81,-8.828006088280068e-06,2.65,-0.12,0.08
2014-11-25,2.5,3.55,3.85,-1.0714285714285712e-05,2.5,-0.12,0.03
2014-11-26,2.45,3.43,3.83,-1.1111111111111108e-05,2.45,-0.17,-0.02
2014-11-27,2.5,3.6,3.8,-1.0317460317460318e-05,2.5,-0.12,0.03
2014-11-28,2.42,3.43,3.83,-1.1452241715399608e-05,2.42,-0.12,0.08
2014-11-29,2.45,3.5,3.7,-1.0064412238325284e-05,2.45,-0.12,0.08
2014-11-30,2.45,3.5,3.7,-1.0064412238325284e-05,2.45,-0.12,0.08
2014-12-01,2.4,3.5,3.65,-1.0212418300653604e-05,2.4,-0.12,0.08
2014-12-02,2.53,3.72,3.92,-1.0937991816178784e-05,2.53,-0.12,0.03
2014-12-03,2.5,3.75,3.95,-1.150793650793651e-05,2.5,-0.12,0.03
2014-12-04,2.62,3.73,3.93,-1.0052179251074272e-05,2.62,-0.1,0.05
2014-12-05,2.55,3.71,3.91,-1.0641627543035998e-05,2.55,-0.1,0.05
2014-12-06,2.55,3.66,3.86,-1.0250391236306729e-05,2.55,-0.1,0.05
2014-12-07,2.55,3.66,3.86,-1.0250391236306729e-05,2.55,-0.12,0.08
2014-12-08,2.55,3.65,3.95,-1.095461658841941e-05,2.55,-0.1,0.05
2014-12-09,2.65,3.6,3.75,-8.371385083713853e-06,2.65,-0.1,0.05
2014-12-10,2.7,3.8,4.0,-9.759759759759758e-06,2.7,-0.12,0.08
2014-12-11,2.63,3.75,3.9,-9.718396082032448e-06,2.63,-0.1,0.05
2014-12-12,2.75,3.95,4.15,-1.0370370370370377e-05,2.75,-0.1,0.05
2014-12-13,2.7,3.85,4.05,-1.0135135135135131e-05,2.7,-0.1,0.05
2014-12-14,2.7,3.85,4.05,-1.0135135135135131e-05,2.7,-0.12,0.08
2014-12-15,2.64,3.65,3.8,-8.852258852258851e-06,2.64,-0.1,0.05
2014-12-16,2.75,3.85,4.05,-9.62962962962963e-06,2.75,-0.08,0.07
2014-12-17,2.76,3.6,4.0,-9.160756501182033e-06,2.76,-0.08,0.07
2014-12-18,2.73,3.78,3.98,-9.308906761989878e-06,2.73,-0.08,0.07
2014-12-19,2.75,3.7,4.0,-9.259259259259256e-06,2.75,-0.08,0.07
2014-12-20,2.7,3.7,4.0,-9.759759759759758e-06,2.7,-0.08,0.07
2014-12-21,2.7,3.7,4.0,-9.759759759759758e-06,2.7,-0.08,0.07
2014-12-22,2.62,3.6,3.75,-8.670963781461021e-06,2.62,-0.08,0.07
2014-12-23,2.85,3.73,3.93,-7.792207792207788e-06,2.85,-0.15,0.07
2014-12-24,2.9,3.75,3.95,-7.478632478632482e-06,2.9,-0.4,-0.1
2014-12-25,2.9,3.65,4.05,-8.190883190883193e-06,2.9,-0.5,0.05
2014-12-26,2.9,3.65,4.05,-8.190883190883193e-06,2.9,-0.5,0.05
2014-12-27,2.7,3.7,4.0,-9.759759759759758e-06,2.7,-0.5,0.05
2014-12-28,2.7,3.7,4.0,-9.759759759759758e-06,2.7,-0.5,0.05
2014-12-29,2.67,3.72,3.9,-9.309718437783838e-06,2.67,-0.35,0.05
2014-12-30,2.9,3.55,3.95,-7.478632478632482e-06,2.9,-0.4,-0.1
2014-12-31,2.85,3.52,3.92,-7.72005772005772e-06,2.85,-0.3,0.2
2015-01-01,2.85,3.75,3.95,-7.936507936507938e-06,2.85,-0.3,0.2
2015-01-02,2.85,3.57,3.97,-8.080808080808082e-06,2.85,-0.3,0.2
2015-01-03,2.7,3.75,4.05,-1.0135135135135131e-05,2.7,-0.23,0.02
2015-01-04,2.7,3.75,4.05,-1.0135135135135131e-05,2.7,-0.23,0.02
2015-01-05,2.8,3.75,3.95,-8.406432748538015e-06,2.8,-0.25,0.25
2015-01-06,2.83,3.85,4.05,-8.848273861328692e-06,2.83,-0.25,0.05
2015-01-07,2.75,3.9,4.1,-9.999999999999996e-06,2.75,-0.25,0.05
2015-01-08,2.8,3.9,4.1,-9.502923976608186e-06,2.8,-0.25,0.05
2015-01-09,2.8,3.8,4.0,-8.771929824561406e-06,2.8,-0.25,0.05
2015-01-10,2.75,3.74,4.04,-9.555555555555558e-06,2.75,-0.15,-0.02
2015-01-11,2.75,3.74,4.04,-9.555555555555558e-06,2.75,-0.15,-0.02
2015-01-12,2.8,3.71,3.91,-8.114035087719303e-06,2.8,-0.25,0.05
2015-01-13,2.8,3.64,3.84,-7.602339181286548e-06,2.8,-0.2,0.05
2015-01-14,2.7,3.65,3.85,-8.633633633633632e-06,2.7,-0.2,0.05
2015-01-15,2.97,3.53,3.73,-5.31766022949902e-06,2.97,-0.25,0.05
2015-01-16,2.86,3.53,3.73,-6.260794473229709e-06,2.86,-0.6,-0.1
2015-01-17,2.8,3.5,3.8,-7.309941520467835e-06,2.8,-0.75,-0.45
2015-01-18,2.8,3.5,3.8,-7.309941520467835e-06,2.8,-0.75,-0.45
2015-01-19,2.8,3.55,3.75,-6.944444444444445e-06,2.8,-0.8,-0.35
2015-01-20,2.88,3.6,3.8,-6.586483390607104e-06,2.88,-0.85,-0.35
2015-01-21,2.8,3.65,3.85,-7.675438596491223e-06,2.8,-0.85,-0.35
2015-01-22,2.65,3.63,3.83,-8.980213089802131e-06,2.65,-3.9,-3.65
2015-01-23,2.65,3.65,3.85,-9.1324200913242e-06,2.65,-4.0,-3.75
2015-01-24,2.6,3.45,3.85,-9.645061728395058e-06,2.6,-3.78,-3.53
2015-01-25,2.6,3.52,3.82,-9.413580246913585e-06,2.6,-3.78,-3.53
2015-01-26,2.7,3.5,3.65,-7.132132132132134e-06,2.7,-3.78,-3.53
2015-01-27,2.65,3.7,3.9,-9.512937595129377e-06,2.65,-3.78,-3.53
2015-01-28,2.5,3.74,3.94,-1.1428571428571422e-05,2.5,-1.23,-0.98
2015-01-29,2.4,3.73,3.93,-1.25e-05,2.4,-1.34,-1.09
2015-01-30,2.53,3.67,3.87,-1.0544538873150772e-05,2.53,-1.45,-1.2
2015-01-31,2.45,3.7,4.0,-1.247987117552335e-05,2.45,-1.35,-1.1
2015-02-01,2.45,3.7,4.0,-1.247987117552335e-05,2.45,-1.35,-1.1
2015-02-02,2.45,3.8,4.0,-1.247987117552335e-05,2.45,-1.35,-1.1
2015-02-03,2.35,3.75,3.95,-1.326699834162521e-05,2.35,-1.3,-0.75
2015-02-04,2.25,3.8,4.0,-1.495726495726496e-05,2.25,-1.3,-0.75
2015-02-05,2.1,3.76,3.96,-1.6666666666666664e-05,2.1,-1.3,-1.05
2015-02-06,2.27,3.65,4.0,-1.469588854909956e-05,2.27,-1.4,-1.15
2015-02-07,2.35,3.68,3.98,-1.351575456053068e-05,2.35,-1.26,-1.01
2015-02-08,2.35,3.68,3.98,-1.351575456053068e-05,2.35,-1.25,-0.75
2015-02-09,2.35,3.63,4.03,-1.393034825870647e-05,2.35,-1.25,-0.75
2015-02-10,2.35,3.74,3.94,-1.3184079601990048e-05,2.35,-1.2,-0.95
2015-02-11,2.35,3.75,3.95,-1.326699834162521e-05,2.35,-1.0,-0.75
2015-02-12,2.05,3.65,4.05,-1.8214936247723136e-05,2.05,-1.25,-0.75
2015-02-13,2.23,3.72,3.92,-1.453388372893017e-05,2.23,-1.1,-0.85
2015-02-14,2.2,3.62,3.84,-1.423611111111111e-05,2.2,-1.02,-0.77
2015-02-15,2.15,3.62,3.84,-1.4902998236331571e-05,2.15,-1.05,-0.75
2015-02-16,2.05,3.45,3.6,-1.4116575591985424e-05,2.05,-1.05,-0.75
2015-02-17,2.25,3.5,3.65,-1.1965811965811966e-05,2.25,-1.05,-0.8
2015-02-18,2.26,3.7,3.9,-1.3974096796182693e-05,2.26,-1.15,-0.9
2015-02-19,2.26,3.65,4.05,-1.5252215405589637e-05,2.26,-1.2,-0.95
2015-02-20,2.3,3.73,3.93,-1.3720538720538718e-05,2.3,-1.35,-1.1
2015-02-21,2.22,3.53,3.93,-1.4751552795031048e-05,2.22,-1.27,-0.72
2015-02-22,2.22,3.65,4.05,-1.5786749482401652e-05,2.22,-1.35,-0.9
2015-02-23,2.12,3.6,4.0,-1.6737891737891732e-05,2.12,-1.25,-1.0
2015-02-24,2.3,3.62,3.82,-1.2794612794612796e-05,2.3,-1.1,-0.85
2015-02-25,2.21,3.58,3.78,-1.3586015922464512e-05,2.21,-1.0,-0.75
2015-02-26,2.28,3.47,3.87,-1.3465447154471549e-05,2.28,-1.05,-0.75
2015-02-27,2.05,3.56,3.76,-1.5573770491803275e-05,2.05,-1.0,-0.75
2015-02-28,2.15,3.5,3.75,-1.4109347442680774e-05,2.15,-1.05,-0.75
2015-03-01,2.15,3.5,3.75,-1.4109347442680774e-05,2.15,-1.05,-0.75
2015-03-02,2.15,3.45,3.85,-1.499118165784832e-05,2.15,-1.15,-0.6
2015-03-03,2.27,3.37,3.77,-1.27420998980632e-05,2.27,-1.05,-0.75
2015-03-04,2.15,3.63,3.83,-1.4814814814814818e-05,2.15,-0.9,-0.65
2015-03-05,2.36,3.52,3.92,-1.2896825396825402e-05,2.36,-0.9,-0.65
2015-03-06,2.35,3.67,3.87,-1.2603648424543949e-05,2.35,-0.91,-0.66
2015-03-07,2.35,3.5,3.6,-1.0364842454394691e-05,2.35,-1.05,-0.55
2015-03-08,2.35,3.5,3.6,-1.0364842454394691e-05,2.35,-1.05,-0.75
2015-03-09,2.4,3.5,3.85,-1.184640522875817e-05,2.4,-1.05,-0.75
2015-03-10,2.3,3.55,3.75,-1.2205387205387209e-05,2.3,-0.94,-0.69
2015-03-11,2.46,3.65,3.85,-1.1159280667951189e-05,2.46,-0.93,-0.68
2015-03-12,2.42,3.68,3.88,-1.1858349577647822e-05,2.42,-0.95,-0.7
2015-03-13,2.5,3.57,3.77,-1.0079365079365076e-05,2.5,-0.98,-0.73
2015-03-14,2.52,3.58,3.78,-9.94318181818181e-06,2.52,-0.92,-0.57
2015-03-15,2.52,3.58,3.78,-9.94318181818181e-06,2.52,-1.05,-0.75
2015-03-16,2.6,3.42,3.57,-7.484567901234572e-06,2.6,-0.95,-0.7
2015-03-17,2.45,3.44,3.59,-9.178743961352654e-06,2.45,-1.05,-0.75
2015-03-18,2.33,3.53,3.93,-1.3346680013346675e-05,2.33,-0.95,-0.7
2015-03-19,2.28,3.39,3.79,-1.2787940379403797e-05,2.28,-1.05,-0.75
2015-03-20,2.17,3.4,3.8,-1.42832106554504e-05,2.17,-1.0,-0.75
2015-03-21,2.2,3.55,3.75,-1.3454861111111113e-05,2.2,-0.97,-0.62
2015-03-22,2.2,3.55,3.75,-1.3454861111111113e-05,2.2,-0.97,-0.62
2015-03-23,2.2,3.45,3.85,-1.432291666666666e-05,2.2,-1.02,-0.77
2015-03-24,2.39,3.6,4.4,-1.647000983284169e-05,2.39,-1.1,-0.75
2015-03-25,2.37,3.45,3.6,-1.0138476755687433e-05,2.37,-1.1,-0.75
2015-03-26,2.35,3.65,4.4,-1.6998341625207295e-05,2.35,-1.13,-0.88
2015-03-27,2.12,3.77,3.97,-1.6470797720797723e-05,2.12,-1.28,-1.03
2015-03-28,2.4,3.62,3.87,-1.200980392156863e-05,2.4,-1.1,-0.75
2015-03-29,2.4,3.62,3.87,-1.200980392156863e-05,2.4,-1.1,-0.75
2015-03-30,2.23,3.7,4.1,-1.6081871345029235e-05,2.23,-1.15,-0.95
2015-03-31,2.23,3.4,3.55,-1.1351909184726524e-05,2.23,-1.04,-0.79
2015-04-01,2.08,3.73,3.83,-1.578282828282828e-05,2.08,-0.94,-0.69
2015-04-02,2.17,3.6,4.0,-1.6035751840168242e-05,2.17,-0.95,-0.7
2015-04-03,2.23,3.55,3.95,-1.4791881664946686e-05,2.23,-1.1,-0.7
2015-04-04,2.22,3.62,3.87,-1.4233954451345757e-05,2.22,-1.1,-0.7
2015-04-05,2.22,3.62,3.87,-1.4233954451345757e-05,2.22,-1.1,-0.7
2015-04-06,2.2,3.62,3.87,-1.4496527777777771e-05,2.2,-1.1,-0.75
2015-04-07,2.3,3.55,3.95,-1.3888888888888896e-05,2.3,-1.1,-0.75
2015-04-08,2.48,3.47,3.87,-1.1095146871008936e-05,2.48,-0.94,-0.69
2015-04-09,2.5,3.55,3.95,-1.150793650793651e-05,2.5,-0.84,-0.59
2015-04-10,2.4,3.74,3.84,-1.1764705882352942e-05,2.4,-0.81,-0.56
2015-04-11,2.3,3.55,3.8,-1.2626262626262628e-05,2.3,-0.9,-0.75
2015-04-12,2.3,3.55,3.8,-1.2626262626262628e-05,2.3,-0.9,-0.75
2015-04-13,2.35,3.5,3.9,-1.285240464344942e-05,2.35,-0.9,-0.75
2015-04-14,2.32,3.48,3.88,-1.3052208835341369e-05,2.32,-0.84,-0.59
2015-04-15,2.17,3.73,3.83,-1.4546091833158082e-05,2.17,-0.9,-0.75
2015-04-16,2.15,3.73,4.13,-1.746031746031746e-05,2.15,-0.9,-0.75
2015-04-17,2.25,3.8,4.0,-1.495726495726496e-05,2.25,-0.9,-0.75
2015-04-18,2.23,3.65,4.05,-1.5651874785001716e-05,2.23,-0.9,-0.75
2015-04-19,2.23,3.55,3.95,-1.4791881664946686e-05,2.23,-0.82,-0.47
2015-04-20,2.18,3.64,3.95,-1.5461215932914046e-05,2.18,-0.9,-0.75
2015-04-21,2.3,3.77,3.87,-1.3215488215488215e-05,2.3,-0.9,-0.75
2015-04-22,2.28,3.65,3.95,-1.41429539295393e-05,2.28,-0.84,-0.59
2015-04-23,2.22,3.47,3.87,-1.4233954451345757e-05,2.22,-1.1,-0.85
2015-04-24,2.3,3.72,3.82,-1.2794612794612796e-05,2.3,-1.16,-0.91
2015-04-25,2.15,3.55,3.8,-1.4550264550264548e-05,2.15,-1.1,-0.85
2015-04-26,2.15,3.55,3.8,-1.4550264550264548e-05,2.15,-1.1,-0.85
2015-04-27,2.25,3.65,3.75,-1.2820512820512818e-05,2.25,-1.1,-0.85
2015-04-28,2.1,3.48,3.88,-1.5949820788530468e-05,2.1,-1.1,-0.85
2015-04-29,2.33,3.75,3.85,-1.2679346012679344e-05,2.33,-1.1,-0.85
2015-04-30,2.27,3.73,3.83,-1.3251783893985733e-05,2.27,-0.9,-0.65
2015-05-01,2.1,3.65,3.9,-1.612903225806452e-05,2.1,-0.9,-0.75
2015-05-02,2.1,3.65,3.9,-1.612903225806452e-05,2.1,-0.9,-0.75
2015-05-03,2.1,3.65,3.9,-1.612903225806452e-05,2.1,-0.9,-0.75
2015-05-04,2.1,3.65,3.9,-1.612903225806452e-05,2.1,-0.9,-0.65
2015-05-05,2.17,3.8,3.9,-1.5159481247809329e-05,2.17,-0.88,-0.63
2015-05-06,2.1,3.87,3.97,-1.67562724014337e-05,2.1,-0.9,-0.65
2015-05-07,2.05,3.76,3.86,-1.6484517304189434e-05,2.05,-0.9,-0.65
2015-05-08,2.1,3.41,3.61,-1.353046594982078e-05,2.1,-0.95,-0.7
2015-05-09,2.1,3.73,3.83,-1.550179211469534e-05,2.1,-0.9,-0.75
2015-05-10,2.1,3.42,3.62,-1.362007168458781e-05,2.1,-0.9,-0.75
2015-05-11,1.85,3.42,3.62,-1.7251461988304093e-05,1.85,-0.9,-0.65
2015-05-12,2.15,3.6,3.7,-1.3668430335097e-05,2.15,-0.9,-0.65
2015-05-13,2.1,3.42,3.62,-1.362007168458781e-05,2.1,-0.95,-0.7
2015-05-14,2.1,3.42,3.62,-1.362007168458781e-05,2.1,-0.95,-0.7
2015-05-15,2.12,3.6,3.7,-1.4066951566951566e-05,2.12,-0.95,-0.7
2015-05-16,2.05,3.41,3.61,-1.420765027322404e-05,2.05,-1.0,-0.75
2015-05-17,2.05,3.41,3.61,-1.420765027322404e-05,2.05,-1.0,-0.75
2015-05-18,2.15,3.41,3.61,-1.2874779541446204e-05,2.15,-0.95,-0.7
2015-05-19,2.2,3.41,3.61,-1.2239583333333329e-05,2.2,-0.95,-0.7
2015-05-20,2.15,3.41,3.61,-1.2874779541446204e-05,2.15,-0.95,-0.7
2015-05-21,2.12,3.41,3.61,-1.3265669515669512e-05,2.12,-0.9,-0.65
2015-05-22,2.18,3.41,3.61,-1.249126484975541e-05,2.18,-1.01,-0.76
2015-05-23,2.12,3.41,3.61,-1.3265669515669512e-05,2.12,-1.0,-0.75
2015-05-24,2.12,3.5,3.8,-1.4957264957264954e-05,2.12,-1.0,-0.75
2015-05-25,2.2,3.6,3.88,-1.4583333333333331e-05,2.2,-0.9,-0.6
2015-05-26,2.22,3.41,3.61,-1.1991028295376114e-05,2.22,-1.0,-0.75
2015-05-27,2.16,3.41,3.61,-1.274613220815752e-05,2.16,-0.9,-0.65
2015-05-28,2.06,3.41,3.61,-1.4070442992011611e-05,2.06,-1.0,-0.65
2015-05-29,2.15,3.4,3.6,-1.2786596119929451e-05,2.15,-0.92,-0.67
2015-05-30,2.2,3.52,3.82,-1.40625e-05,2.2,-1.0,-0.75
2015-05-31,2.2,3.52,3.82,-1.40625e-05,2.2,-1.0,-0.75
2015-06-01,2.14,3.39,3.79,-1.459660297239915e-05,2.14,-0.9,-0.65
2015-06-02,2.15,3.4,3.6,-1.2786596119929451e-05,2.15,-0.86,-0.61
2015-06-03,2.16,3.65,3.75,-1.3976793248945149e-05,2.16,-0.89,-0.64
2015-06-04,2.05,3.4,3.6,-1.4116575591985424e-05,2.05,-0.88,-0.63
2015-06-05,2.15,3.37,3.77,-1.4285714285714284e-05,2.15,-0.88,-0.63
2015-06-06,2.03,3.4,3.6,-1.4393105977264391e-05,2.03,-0.9,-0.65
2015-06-07,2.03,3.4,3.6,-1.4393105977264391e-05,2.03,-1.0,-0.75
2015-06-08,2.15,3.4,3.6,-1.2786596119929451e-05,2.15,-0.85,-0.6
2015-06-09,2.17,3.4,3.8,-1.42832106554504e-05,2.17,-0.86,-0.61
2015-06-10,2.1,3.4,3.6,-1.3440860215053758e-05,2.1,-0.9,-0.63
2015-06-11,2.14,3.25,3.4,-1.1146496815286628e-05,2.14,-0.84,-0.59
2015-06-12,2.12,3.15,3.35,-1.09508547008547e-05,2.12,-0.84,-0.59
2015-06-13,2.03,3.15,3.35,-1.21012101210121e-05,2.03,-0.85,-0.6
2015-06-14,2.03,3.15,3.35,-1.21012101210121e-05,2.03,-0.85,-0.6
2015-06-15,2.02,3.15,3.35,-1.2233259749816038e-05,2.02,-0.95,-0.6
2015-06-16,2.05,3.15,3.35,-1.1839708561020036e-05,2.05,-0.89,-0.64
2015-06-17,1.98,3.15,3.35,-1.2770320656226692e-05,1.98,-0.93,-0.68
2015-06-18,2.1,3.15,3.35,-1.1200716845878133e-05,2.1,-0.92,-0.67
2015-06-19,2.03,3.15,3.35,-1.21012101210121e-05,2.03,-0.91,-0.66
2015-06-20,2.15,3.15,3.35,-1.058201058201058e-05,2.15,-0.92,-0.57
2015-06-21,2.15,3.15,3.35,-1.058201058201058e-05,2.15,-1.0,-0.75
2015-06-22,2.15,3.15,3.35,-1.058201058201058e-05,2.15,-1.0,-0.75
2015-06-23,2.2,3.35,3.45,-1.0850694444444443e-05,2.2,-1.0,-0.75
2015-06-24,2.25,3.15,3.35,-9.4017094017094e-06,2.25,-1.08,-0.83
2015-06-25,2.2,3.15,3.35,-9.982638888888884e-06,2.2,-1.11,-0.86
2015-06-26,2.22,3.15,3.35,-9.74810213940648e-06,2.22,-1.11,-0.86
2015-06-27,2.15,3.15,3.35,-1.058201058201058e-05,2.15,-1.0,-0.75
2015-06-28,2.15,3.15,3.35,-1.058201058201058e-05,2.15,-1.0,-0.75
2015-06-29,2.2,3.15,3.35,-9.982638888888884e-06,2.2,-1.13,-0.88
2015-06-30,2.26,3.15,3.35,-9.28766189502386e-06,2.26,-0.99,-0.74
2015-07-01,2.3,3.15,3.35,-8.838383838383836e-06,2.3,-0.93,-0.68
2015-07-02,2.26,3.15,3.35,-9.28766189502386e-06,2.26,-0.95,-0.7
